id,business_name,category,city,country,phone,email,website,address,facebook,instagram,linkedin,rating,review_count,score,priority,lead_status,contactable,matched_services,response_time_ms,page_size_kb,reason,discovery_sources,created_at
413,Diamond Braces,dentist,New York,United States,+17185680474,info@diamondbraces.com,https://diamondbraces.com/locations/orthodontist-braces-invisalign-sunset-park-brooklyn-ny/,"Diamond Braces, 5119 5th Avenue, New York, NY 11220, United States of America",https://www.facebook.com/diamond.braces,https://www.instagram.com/diamondbraces,https://www.linkedin.com/company/diamond-braces,,,15,COLD,actionable,True,"AI Automation, Google Ads, SEO, Web App Development",7775.52,327.92,Priority COLD (Score 15/100) | Signals: SEO defects detected (multiple_h1) (+15) | Recommended Services: SEO (technical defects: multiple_h1); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture); Web App Development (custom checkout / portal workflows) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-21 10:11:57
415,5th Ave Dental,dentist,New York,United States,+17188543191,,,"5th Ave Dental, 4607 5th Avenue, New York, NY 11220, United States of America",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:57
416,Advanced Dentistry,dentist,New York,United States,+17188165945,,,"Advanced Dentistry, 327 Victory Boulevard, New York, NY 10301, United States of America",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:57
417,Brooklyn Pediatric Dentistry Center,dentist,New York,United States,+17184915300,kidsbestdentistnyc@gmail.com,https://kidsbestdentistnyc.com,"Brooklyn Pediatric Dentistry Center, 7708 4th Avenue, New York, NY 11209, United States of America",https://www.facebook.com/BestKidsDentistNY/,,,,,15,COLD,actionable,True,"AI Automation, Google Ads, SEO, Social Media Management",3056.33,465.7,"Priority COLD (Score 15/100) | Signals: SEO defects detected (missing_meta_description, missing_h1) (+15) | Recommended Services: SEO (technical defects: missing_meta_description, missing_h1); Social Media Management (multi-channel expansion); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone & Email available for outreach.",geoapify,2026-08-21 10:11:57
418,Bay Ridge Dentist,dentist,New York,United States,+17183622111,,,"Bay Ridge Dentist, 7708 5th Avenue, New York, NY 11209, United States of America",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:57
419,Integrated Endodontics,dentist,New York,United States,+17188332880,info@iendony.com,https://www.iendony.com,"Integrated Endodontics, 355 Ovington Avenue, New York, NY 11209, United States of America",https://www.facebook.com/iEndoNY,https://www.instagram.com/endo_dentist/,,,,15,COLD,actionable,True,"AI Automation, Google Ads, SEO",2255.32,73.51,"Priority COLD (Score 15/100) | Signals: SEO defects detected (missing_meta_description, multiple_h1) (+15) | Recommended Services: SEO (technical defects: missing_meta_description, multiple_h1); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone & Email available for outreach.",geoapify,2026-08-21 10:11:57
421,Family Dentistry,dentist,New York,United States,+17182383025,,,"Family Dentistry, 68th Street, New York, NY 11220, United States of America",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:57
422,Family Dentist Cosmetic & Implants,dentist,New York,United States,+17182731101,,,"Family Dentist Cosmetic & Implants, 1313 Clove Road, New York, NY 10301, United States of America",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:57
425,Starbucks,cafe,Miami,United States,+13057559278,,https://www.starbucks.com/store-locator/store/15353/se-3rd-ave-1st-street-110-se-3rd-ave-miami-fl-331312004-us,"110, Southeast 3rd Avenue",,,,,,25,COLD,actionable,True,"Google Shopping, Mobile App Development, SEO, Social Media Marketing, Web App Development",1858.02,184.93,"Priority COLD (Score 25/100) | Signals: SEO defects detected (missing_title, missing_meta_description) (+15); No active social media channels (+10) | Recommended Services: SEO (technical defects: missing_title, missing_meta_description); Social Media Marketing (no active social channels detected); Google Shopping (e-commerce catalog detected); Web App Development (custom checkout / portal workflows); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.","geoapify, osm",2026-08-21 10:23:50
427,La Bottega,cafe,Miami,US,+13056031003,,,"1800, North Bayshore Drive",,,,,,40,WARM,actionable,True,"Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:23:50
429,Mary's Cafeteria,cafe,Miami,US,+13054436672,,,"2542, Southwest 27th Avenue",,maryscafemiami,,,,30,WARM,actionable,True,"Mobile App Development, SEO, Social Media Management, Web Development",,,Priority WARM (Score 30/100) | Signals: No active website (+30) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Management (multi-channel expansion); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:23:50
430,Panther Coffee,cafe,Miami,US,+13056773952,,https://www.panthercoffee.com/,"2390, Northwest 2nd Avenue",,,,,,25,COLD,actionable,True,"Google Shopping, Mobile App Development, SEO, Social Media Marketing, Web App Development",2045.58,669.3,Priority COLD (Score 25/100) | Signals: SEO defects detected (missing_h1) (+15); No active social media channels (+10) | Recommended Services: SEO (technical defects: missing_h1); Social Media Marketing (no active social channels detected); Google Shopping (e-commerce catalog detected); Web App Development (custom checkout / portal workflows); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:23:51
433,Graziano's Market - Coral Gables,cafe,Coral Gables,US,+13054600001,,https://www.grazianosgroup.com/,"2301, Galiano Street",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:23:51
434,Segafredo,cafe,Miami Beach,US,+13056730047,,https://www.sze-originale.com/,"1040, Lincoln Road",,,,,,40,WARM,actionable,True,"Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:23:51
437,Macondo Coffee Roasters,cafe,Miami,United States,+17862692304,orders@macondocoffee.com,https://www.macondocoffee.com/locations,"Macondo Coffee Roasters, 240 North Miami Avenue, Miami, FL 33128, United States of America",https://www.facebook.com/macondocoffeeroasters,https://www.instagram.com/macondocoffee/,,,,0,COLD,actionable,True,Mobile App Development,2043.83,365.6,Priority COLD (Score 0/100) | Recommended Services: Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-21 10:23:51
438,I Think She Is,cafe,Miami,United States,+17869778473,itsi.coffee@gmail.com,https://ithinksheis.com/,"I Think She Is, 169 Southwest 7th Street, Miami, FL 33130, United States of America",https://www.facebook.com/113805953727800,https://www.instagram.com/itsicoffee,,,,15,COLD,actionable,True,"Mobile App Development, SEO",1511.06,145.22,Priority COLD (Score 15/100) | Signals: SEO defects detected (multiple_h1) (+15) | Recommended Services: SEO (technical defects: multiple_h1); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-21 10:23:51
439,GVA BOX,cafe,Miami,United States,+17867447062,,https://gvabox.com/,"GVA BOX, 39 Northeast 1st Avenue, Miami, FL 33132, United States of America",,,,,,40,WARM,actionable,True,"Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:23:51
441,Juice Fountain 305,cafe,Miami,United States,+13056192022,,,"Juice Fountain 305, 1310 Northeast 1st Avenue, Miami, FL 33132, United States of America",,https://www.instagram.com/juicefountain305/,,,,30,WARM,actionable,True,"Mobile App Development, SEO, Social Media Management, Web Development",1077.26,597.59,"Priority WARM (Score 30/100) | Signals: No active website (+30) | Recommended Services: Web Development (no active website found); SEO (technical defects: missing_meta_description, missing_h1); Social Media Management (multi-channel expansion); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.",geoapify,2026-08-21 10:23:51
442,Starbucks,cafe,Miami,United States,+17862387951,,,"Starbucks, 249 Northwest 6th Street, Miami, FL 33136, United States of America",,,,,,40,WARM,actionable,True,"Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:23:51
443,Crema Gourmet,cafe,Miami,United States,+17865078012,info@cremagourmet.com,https://cremagourmet.com/mimo,"Crema Gourmet, 5700 Biscayne Boulevard, Miami, FL 33137, United States of America",,https://instagram.com/crema_gourmet,,,,0,COLD,actionable,True,"Mobile App Development, Social Media Management",1923.39,85.21,Priority COLD (Score 0/100) | Recommended Services: Social Media Management (multi-channel expansion); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-21 10:23:51
448,Rigattis Cafe,cafe,Miami,United States,+19137389399,info@menufy.com,https://www.rigattiscafemiami.com,"Rigattis Cafe, Southwest 1st Street, Miami, FL 33131, United States of America",https://www.facebook.com/menufy,https://www.instagram.com/menufy/,https://www.linkedin.com/company/menufy,,,0,COLD,actionable,True,Mobile App Development,4556.49,50.81,Priority COLD (Score 0/100) | Recommended Services: Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-21 10:23:51
452,Synergy Yoga Center,gym,Miami Beach,US,+13055387073,,https://synergyyoga.org,"844, Alton Road",https://www.facebook.com/synergyyoga,https://www.instagram.com/synergyyoga/,,,,15,COLD,actionable,True,"AI Automation, Google Shopping, Mobile App Development, SEO, Web App Development",979.64,393.69,Priority COLD (Score 15/100) | Signals: SEO defects detected (missing_h1) (+15) | Recommended Services: SEO (technical defects: missing_h1); Google Shopping (e-commerce catalog detected); AI Automation (missing automated booking / lead capture); Web App Development (custom checkout / portal workflows); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,osm,2026-08-22 09:57:35
454,Thunder Gym,gym,Miami,United States,+13056420413,tony@miamifitnessgroup.com,https://miamithundergym.com,"1524, West Flagler Street",,,,,,10,COLD,actionable,True,"AI Automation, Mobile App Development, Social Media Marketing",776.98,103.02,Priority COLD (Score 10/100) | Signals: No active social media channels (+10) | Recommended Services: Social Media Marketing (no active social channels detected); AI Automation (missing automated booking / lead capture); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.,"geoapify, osm",2026-08-22 09:57:35
455,AHANA YOGA STUDIO,gym,Miami,United States,+13054565339,info@ahanayoga.com,https://ahanayoga.com/,"43, Northeast 38th Street",,https://www.instagram.com/ahanayoga,,,,15,COLD,actionable,True,"AI Automation, Google Shopping, Mobile App Development, SEO, Social Media Management, Web App Development",1177.42,145.77,"Priority COLD (Score 15/100) | Signals: SEO defects detected (missing_meta_description, multiple_h1) (+15) | Recommended Services: SEO (technical defects: missing_meta_description, multiple_h1); Social Media Management (multi-channel expansion); Google Shopping (e-commerce catalog detected); AI Automation (missing automated booking / lead capture); Web App Development (custom checkout / portal workflows); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.","geoapify, osm",2026-08-22 09:57:35
456,Orangetheory Fitness,gym,Miami,United States,+17866673757,,,"89, Northeast 38th Street",,,,,,40,WARM,actionable,True,"Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,"geoapify, osm",2026-08-22 09:57:35
457,Rise Nation,gym,Miami,United States,+13054097614,,,"3814, Northeast 1st Avenue",,,,,,40,WARM,actionable,True,"Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,"geoapify, osm",2026-08-22 09:57:35
461,Orangetheory Fitness,gym,Miami Beach,US,+13056950085,,,"1111, 5th Street",,,,,,40,WARM,actionable,True,"Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,osm,2026-08-22 09:57:35
465,DBC FITNESS,gym,Miami,United States,+17864528964,,,"3841, Northeast 2nd Avenue",,,,,,40,WARM,actionable,True,"Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,"geoapify, osm",2026-08-22 09:57:35
466,AVIVA PILATES,gym,Miami,United States,+13053724161,,,"4141, Northeast 2nd Avenue",,,,,,40,WARM,actionable,True,"Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,"geoapify, osm",2026-08-22 09:57:35
467,Life Time,gym,Coral Gables,US,+17864374388,,https://www.lifetime.life/life-time-locations/fl-coral-gables.html,"237, South Dixie Highway",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-22 09:57:36
468,Punch Elite Fitness Miami,gym,Miami,United States,+13053810325,punchelitefitnessmiami@gmail.com,https://punchelitefitnessmiami.com,"1911, Northwest Miami Court",http://facebook.com/punchelitefitness,http://instagram.com/punchelitefitnessmiami,,,,0,COLD,actionable,True,Mobile App Development,2198.61,396.54,Priority COLD (Score 0/100) | Recommended Services: Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.,"geoapify, osm",2026-08-22 09:57:36
469,Proof of Work Fitness,gym,Miami,United States,+19544182545,trainerjae@proofofwork.fit,https://www.proofofwork.fit/,"Proof of Work Fitness, Miamarina Parkway Drive, Miami, FL 33131, United States of America",,,,,,25,COLD,actionable,True,"Mobile App Development, SEO, Social Media Marketing",1650.42,222.77,Priority COLD (Score 25/100) | Signals: SEO defects detected (multiple_h1) (+15); No active social media channels (+10) | Recommended Services: SEO (technical defects: multiple_h1); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.,"geoapify, osm",2026-08-22 09:57:36
470,Orangetheory Fitness,gym,Coral Gables,US,+13054606006,,,"2300, Salzedo Street",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-22 09:57:36
471,LA Fitness,gym,Miami,United States,+17867181750,,https://www.lafitness.com/Pages/clubhome.aspx?clubid=553,"LA Fitness, 900 South Miami Avenue, Miami, FL 33130, United States of America",,,,,,40,WARM,actionable,True,"AI Automation, Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); AI Automation (missing automated booking / lead capture); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-22 09:57:36
472,Central Rock Gym,gym,Miami,United States,+2122657625,arsenalyards@centralrockgym.com,https://centralrockgym.com/wynwood/,"Central Rock Gym, 2916 Northwest 29th Street, Miami, FL 33127, United States of America",https://www.facebook.com/centralrockgym/,https://www.instagram.com/centralrockgym/,,,,15,COLD,actionable,True,"AI Automation, Mobile App Development, SEO",1361.53,300.49,"Priority COLD (Score 15/100) | Signals: SEO defects detected (missing_meta_description, missing_h1) (+15) | Recommended Services: SEO (technical defects: missing_meta_description, missing_h1); AI Automation (missing automated booking / lead capture); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.",geoapify,2026-08-22 09:57:36
473,BPM Wellness,gym,Miami,United States,+17869538967,assistant@bpm-wellness.com,https://www.bpm-wellness.com/,"BPM Wellness, 363 Northeast 61st Street, Miami, FL 33137, United States of America",https://www.facebook.com/bpmwellness/,https://www.instagram.com/bpmwellness/,,,,15,COLD,actionable,True,"AI Automation, Google Shopping, Mobile App Development, SEO, Web App Development",894.33,211.02,Priority COLD (Score 15/100) | Signals: SEO defects detected (missing_h1) (+15) | Recommended Services: SEO (technical defects: missing_h1); Google Shopping (e-commerce catalog detected); AI Automation (missing automated booking / lead capture); Web App Development (custom checkout / portal workflows); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-22 09:57:36
474,Orangetheory Fitness,gym,Miami,United States,+17865584422,,,"Orangetheory Fitness, 800 Brickell Avenue, Miami, FL 33131, United States of America",,,,,,40,WARM,actionable,True,"Mobile App Development, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-22 09:57:36
480,JSB Autoworks,car repair,Miami,US,+13052698999,,https://www.jsbauto.com/,"4501, Southwest 74th Avenue",,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone available for outreach.,osm,2026-08-22 10:04:26
482,West Miami Paint and Body Shop,car repair,West Miami,US,+13052665226,,,"6468, Southwest 8th Street",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-22 10:04:26
484,DeColores Collision Center,car repair,Miami,US,+13056490595,,https://decolorescollisioncenter.com/,"280, Southwest 22nd Avenue",https://www.facebook.com/profile.php?id=100057561635559,,,,,0,COLD,actionable,True,"AI Automation, Social Media Management, Web App Development",6663.26,224.69,Priority COLD (Score 0/100) | Recommended Services: Social Media Management (multi-channel expansion); AI Automation (missing automated booking / lead capture); Web App Development (custom checkout / portal workflows) | Actionable: Direct Phone available for outreach.,osm,2026-08-22 10:04:26
487,Safelite AutoGlass,car repair,Miami,US,+18774655224,,https://www.safelite.com/stores/Dade,"2757, Southwest 8th Street",,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone available for outreach.,osm,2026-08-22 10:04:26
488,COR-AUTO REPAIR INC,car repair,Miami,US,+13056333304,info@cor-auto.com,https://www.cor-auto-repair.com/,"3655, Northwest 48th Street",,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone & Email available for outreach.,osm,2026-08-22 10:04:26
489,Snap-a-Dent,car repair,Miami,US,,csr@snapadent.com,https://snapadent.com/,"2700, Northwest 72nd Avenue",,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Email available for outreach.,osm,2026-08-22 10:04:26
490,Jiffy Lube,car repair,Miami,US,+13057581101,info@jiffylubespecials.com,https://jiffylubespecials.com/locations/florida/8295-biscayne-blvd-miami-33138,"8295, Biscayne Boulevard",,,,,,10,COLD,actionable,True,"AI Automation, Social Media Marketing",1735.77,70.93,Priority COLD (Score 10/100) | Signals: No active social media channels (+10) | Recommended Services: Social Media Marketing (no active social channels detected); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone & Email available for outreach.,osm,2026-08-22 10:04:26
496,Miami Sun Hotel,hotel,Miami,US,+13053750786,info@themiamisunhotel.com,https://www.themiamisunhotel.com/,"226, Northeast 1st Avenue",,,,,,25,COLD,actionable,True,"AI Automation, Mobile App Development, SEO, Social Media Marketing",3306.19,45.52,"Priority COLD (Score 25/100) | Signals: SEO defects detected (missing_meta_description, missing_h1) (+15); No active social media channels (+10) | Recommended Services: SEO (technical defects: missing_meta_description, missing_h1); Social Media Marketing (no active social channels detected); AI Automation (missing automated booking / lead capture); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.",osm,2026-08-22 10:37:50
497,Arlo Wynwood,hotel,Miami,US,+17865226600,hellowynwood@arlohotels.com,https://arlohotels.com/wynwood/,"2217, Northwest Miami Court",https://facebook.com/ArloHotelsOfficial/,https://www.instagram.com/arlohotels,,,,15,COLD,actionable,True,"AI Automation, Mobile App Development, SEO",728.6,200.15,Priority COLD (Score 15/100) | Signals: SEO defects detected (missing_h1) (+15) | Recommended Services: SEO (technical defects: missing_h1); AI Automation (missing automated booking / lead capture); Mobile App Development (customer loyalty & recurring ordering) | Actionable: Direct Phone & Email available for outreach.,osm,2026-08-22 10:37:50
